contig	organism	genus	size	plasmidness-original	plasmidness-pident_90	plasmidness-pident_95	original category	category-pident_90	GC_content	topology
GCF_001679985.1-NZ_CP015913.1	Escherichia coli	Escherichia	65888	0.9531112434652496	0.9550227068283452	0.9588853260916566	plasmid	typical plasmid	0.43106483729966	circular
GCF_001679985.1-NZ_CP015914.1	Escherichia coli	Escherichia	129035	0.836910753421957	0.8383663018317399	0.8471582549133198	plasmid	typical plasmid	0.5105281512767854	circular
GCF_001679985.1-NZ_CP015915.1	Escherichia coli	Escherichia	114472	0.8936639255013418	0.904345845482633	0.9267653172331368	plasmid	typical plasmid	0.4642357956530855	circular
GCF_001679985.1-NZ_CP015916.1	Escherichia coli	Escherichia	100096	0.909015470902406	0.9167002125711704	0.9122766510115816	plasmid	typical plasmid	0.4993706042199488	circular
GCF_001679985.1-NZ_CP015917.1	Escherichia coli	Escherichia	8972	0.97021080741766	0.9982383788059422	0.9961560394392612	plasmid	typical plasmid	0.4921979491752117	circular
GCF_001682305.2-NZ_CP016182.2	Escherichia coli	Escherichia	4617703	0.011637630559243	0.0114713888258061	0.0113269565087078	chromosome	typical chromosome	0.5080162149882744	circular
GCF_001683435.1-NZ_CP016358.1	Escherichia coli	Escherichia	5154641	0.012745668338716	0.0119312996447673	0.0114081141645691	chromosome	typical chromosome	0.5036928856927184	circular
GCF_001693315.1-NZ_CP016497.1	Escherichia coli	Escherichia	5178720	0.0066808961164632	0.0058501629224337	0.0048318841851137	chromosome	typical chromosome	0.5052823863811907	circular
GCF_001693315.1-NZ_CP016498.1	Escherichia coli	Escherichia	151033	0.8550996594890065	0.8581742248195983	0.8639602025663041	plasmid	typical plasmid	0.5155495818794568	circular
GCF_001693635.1-NZ_CP016546.1	Escherichia coli	Escherichia	5134536	0.0122496021282255	0.0120320070602931	0.0116282597266354	chromosome	typical chromosome	0.5063694168275381	circular
GCF_001693635.1-NZ_CP016547.1	Escherichia coli	Escherichia	86371	0.946327033724586	0.9478997927294972	0.949579814168847	plasmid	typical plasmid	0.4309085225364995	circular
GCF_001693635.1-NZ_CP016548.1	Escherichia coli	Escherichia	90835	0.9286032472112904	0.9227502197779842	0.9506870914620336	plasmid	typical plasmid	0.5255903561402543	circular
GCF_001693635.1-NZ_CP016549.1	Escherichia coli	Escherichia	126046	0.9066141564149872	0.9109562393860952	0.956409029645844	plasmid	typical plasmid	0.4792694730495216	circular
GCF_001693635.1-NZ_CP016550.1	Escherichia coli	Escherichia	49695	0.9341175119308328	0.934093342974354	0.934523327827557	plasmid	typical plasmid	0.4250326994667471	circular
GCF_001693635.1-NZ_CP016551.1	Escherichia coli	Escherichia	7395	0.9951520191697664	0.9959733947998484	0.9958253172666268	plasmid	typical plasmid	0.4408384043272481	circular
GCF_001721125.1-NZ_CP012693.1	Escherichia coli	Escherichia	5704396	0.006603130365292	0.0063609231510614	0.0048694310842284	chromosome	typical chromosome	0.5061855803839705	circular
GCF_001721225.1-NZ_CP014583.1	Escherichia coli	Escherichia	5193734	0.0060989485568065	0.0057199696890122	0.0057675005750054	chromosome	typical chromosome	0.5047041300151298	circular
GCF_001721225.1-NZ_CP012493.1	Escherichia coli	Escherichia	52297	0.8283536316940255	0.8431986625187704	0.8795286053628669	plasmid	typical plasmid	0.4660687993575157	circular
GCF_001721225.1-NZ_CP012492.1	Escherichia coli	Escherichia	34714	0.6300345728921978	0.7102036536201235	0.7492664855570267	plasmid	typical plasmid	0.4930575560292677	circular
GCF_001721225.1-NZ_CP012491.1	Escherichia coli	Escherichia	95721	0.9106927377004784	0.9271988928785616	0.9465767809816356	plasmid	typical plasmid	0.4796126241890494	circular
GCF_001721525.1-NZ_CP015834.1	Escherichia coli	Escherichia	5176750	0.0026557919575642	0.0023534354510123	0.0019972268460613	chromosome	typical chromosome	0.5053191674313035	circular
GCF_001721525.1-NZ_CP015835.1	Escherichia coli	Escherichia	137565	0.955548009401687	0.962799004544832	0.965662209498273	plasmid	typical plasmid	0.5195434885326936	circular
GCF_001721525.1-NZ_CP015836.1	Escherichia coli	Escherichia	136327	0.819263324436219	0.8289862329883876	0.8302760085360806	plasmid	typical plasmid	0.5008032157973109	circular
GCF_001721525.1-NZ_CP015837.1	Escherichia coli	Escherichia	98242	0.9107861868146993	0.9406162230295448	0.9546717983770104	plasmid	typical plasmid	0.4759675088047881	circular
GCF_001721525.1-NZ_CP015838.1	Escherichia coli	Escherichia	50899	0.9332373499648196	0.933568184536836	0.9333666906748728	plasmid	typical plasmid	0.5005599324151752	circular
GCF_001723505.1-NZ_CP017100.1	Escherichia coli	Escherichia	4583637	0.0034850185259911	0.0031290406379724	0.0028721616371649	chromosome	typical chromosome	0.5077415598137461	circular
GCF_001735705.1-NZ_CP016404.1	Escherichia coli	Escherichia	4668621	0.0037177064686346	0.0035204733218268	0.0029395061955375	chromosome	typical chromosome	0.5086782585264471	circular
GCF_001735705.1-NZ_CP016405.1	Escherichia coli	Escherichia	63329	0.9758891543950192	0.9774442621897907	0.977904066042467	plasmid	typical plasmid	0.4264712848773863	circular
GCF_001750845.1-NZ_CP013190.1	Escherichia coli	Escherichia	4830073	0.0052847427223444	0.0049992859985477	0.0043163976198102	chromosome	typical chromosome	0.5072227686827921	circular
GCF_001750845.1-NZ_CP013191.1	Escherichia coli	Escherichia	106519	0.6428101985315987	0.6582682829487666	0.6679491403231081	plasmid	typical plasmid	0.4825430204939964	circular
GCF_001750845.1-NZ_CP013192.1	Escherichia coli	Escherichia	57478	0.8384387600484018	0.8379507272977555	0.8457040163404479	plasmid	typical plasmid	0.4749643341800341	circular
GCF_001750845.1-NZ_CP013193.1	Escherichia coli	Escherichia	66990	0.8640119705115936	0.8694046381436459	0.8704791324023855	plasmid	typical plasmid	0.4791909240185102	circular
GCF_001750845.1-NZ_CP013194.1	Escherichia coli	Escherichia	39792	0.7526310043666551	0.7635798694960028	0.7822797421577481	plasmid	typical plasmid	0.4621783273019702	circular
GCF_001806265.1-NZ_CP017249.1	Escherichia coli	Escherichia	5467107	0.0047849134271471	0.004358142843424	0.0039867260344452	chromosome	typical chromosome	0.5047956807869317	circular
GCF_001806265.1-NZ_CP017250.1	Escherichia coli	Escherichia	92690	0.9009678696322894	0.9370340627275254	0.9521179927559192	plasmid	typical plasmid	0.4760060416441903	circular
GCF_001806285.1-NZ_CP017251.1	Escherichia coli	Escherichia	5466770	0.0047783827486545	0.0043538992576908	0.0039828625103936	chromosome	typical chromosome	0.5047966166493194	circular
GCF_001806285.1-NZ_CP017252.1	Escherichia coli	Escherichia	92691	0.9009735478101693	0.9370393724293544	0.9520862504963667	plasmid	typical plasmid	0.4760116947707976	circular
GCF_001860505.1-NZ_CP013483.1	Escherichia coli	Escherichia	4839266	0.0099936436960674	0.0098506587613657	0.0097967411953926	chromosome	typical chromosome	0.5081169334357731	circular
GCF_001886535.1-NZ_CP018103.1	Escherichia coli	Escherichia	4794148	0.0051358305170623	0.0049497700061704	0.0048910038098225	chromosome	typical chromosome	0.5082959474759644	circular
GCF_001886535.1-NZ_CP018108.1	Escherichia coli	Escherichia	5310	0.9631488813286382	0.9631945237228798	0.9641760830436896	plasmid	typical plasmid	0.5112994350282486	circular
GCF_001886535.1-NZ_CP018107.1	Escherichia coli	Escherichia	61085	0.9896564323196966	0.9896645632682948	0.9912781315930632	plasmid	typical plasmid	0.5243676843742326	circular
GCF_001886535.1-NZ_CP018105.1	Escherichia coli	Escherichia	67946	0.7196109349828153	0.7257407703132144	0.7458201464479308	plasmid	typical plasmid	0.5135401642480794	circular
GCF_001886535.1-NZ_CP018106.1	Escherichia coli	Escherichia	64467	0.9477985083425526	0.9490205082704368	0.9491637539146373	plasmid	typical plasmid	0.4282346006483937	circular
GCF_001886535.1-NZ_CP018104.1	Escherichia coli	Escherichia	207960	0.9133125238831314	0.9222769987535734	0.9227176941348	plasmid	typical plasmid	0.5063906520484709	circular
GCF_001886555.1-NZ_CP018115.1	Escherichia coli	Escherichia	4798436	0.005422743032257	0.005236853952396	0.0051785717661692	chromosome	typical chromosome	0.5082141347722466	circular
GCF_001886555.1-NZ_CP018116.1	Escherichia coli	Escherichia	119254	0.9475153097866608	0.9598396779408518	0.960613944328633	plasmid	typical plasmid	0.5138527848122495	circular
GCF_001886555.1-NZ_CP018120.1	Escherichia coli	Escherichia	5310	0.9631488813286382	0.9631945237228798	0.9641760830436896	plasmid	typical plasmid	0.5112994350282486	circular
GCF_001886555.1-NZ_CP018119.1	Escherichia coli	Escherichia	61085	0.9896564323196966	0.9896645632682948	0.9912781315930632	plasmid	typical plasmid	0.5243676843742326	circular
GCF_001886555.1-NZ_CP018118.1	Escherichia coli	Escherichia	64467	0.9477985083425526	0.9490205082704368	0.9491637539146373	plasmid	typical plasmid	0.4282346006483937	circular
GCF_001886555.1-NZ_CP018117.1	Escherichia coli	Escherichia	67946	0.7196109349828153	0.7257407703132144	0.7458201464479308	plasmid	typical plasmid	0.5135401642480794	circular
GCF_001886575.1-NZ_CP018121.1	Escherichia coli	Escherichia	4794148	0.0051358305170623	0.0049497700061704	0.0048910038098225	chromosome	typical chromosome	0.5082961560636009	circular
GCF_001886575.1-NZ_CP018122.1	Escherichia coli	Escherichia	120326	0.9419779561283136	0.9541923095459616	0.9549634032645709	plasmid	typical plasmid	0.5129814005285641	circular
GCF_001886575.1-NZ_CP018126.1	Escherichia coli	Escherichia	5310	0.9631488813286382	0.9631945237228798	0.9641760830436896	plasmid	typical plasmid	0.5112994350282486	circular
GCF_001886575.1-NZ_CP018125.1	Escherichia coli	Escherichia	61085	0.9896564323196966	0.9896645632682948	0.9912781315930632	plasmid	typical plasmid	0.5243676843742326	circular
GCF_001886575.1-NZ_CP018124.1	Escherichia coli	Escherichia	65539	0.937598901599139	0.9387886680758712	0.938928005088414	plasmid	typical plasmid	0.4280352156731106	circular
GCF_001886575.1-NZ_CP018123.1	Escherichia coli	Escherichia	67946	0.7196109349828153	0.7257407703132144	0.7458201464479308	plasmid	typical plasmid	0.5135401642480794	circular
GCF_001886755.1-NZ_CP018109.1	Escherichia coli	Escherichia	4796421	0.0052538552238333	0.0050528860447231	0.0049948997334366	chromosome	typical chromosome	0.5082771091194872	circular
GCF_001886755.1-NZ_CP018110.1	Escherichia coli	Escherichia	120326	0.9419779561283136	0.9541923095459616	0.9549634032645709	plasmid	typical plasmid	0.5129814005285641	circular
GCF_001886755.1-NZ_CP018114.1	Escherichia coli	Escherichia	5310	0.9631488813286382	0.9631945237228798	0.9641760830436896	plasmid	typical plasmid	0.5112994350282486	circular
GCF_001886755.1-NZ_CP018113.1	Escherichia coli	Escherichia	62157	0.9782386167957792	0.978221164354678	0.9800940010279096	plasmid	typical plasmid	0.5225155654230417	circular
GCF_001886755.1-NZ_CP018112.1	Escherichia coli	Escherichia	64467	0.9477985083425526	0.9490205082704368	0.9491637539146373	plasmid	typical plasmid	0.4282346006483937	circular
GCF_001886755.1-NZ_CP018111.1	Escherichia coli	Escherichia	67946	0.7196109349828153	0.7257407703132144	0.7458201464479308	plasmid	typical plasmid	0.5135401642480794	circular
GCF_001886895.1-NZ_CP013185.1	Escherichia coli	Escherichia	5189944	0.0106442606891197	0.0085554478051012	0.0070233666314999	chromosome	typical chromosome	0.5072176115965799	circular
GCF_001886895.1-NZ_CP013186.1	Escherichia coli	Escherichia	77339	0.7685627224346705	0.7957036242096511	0.8142502588435179	plasmid	typical plasmid	0.4674355758414254	circular
GCF_001886935.1-NZ_CP016628.1	Escherichia coli	Escherichia	4867152	0.002393200001721	0.002193466111176	0.0022091245159149	chromosome	typical chromosome	0.5074688442029343	circular
GCF_001888075.1-NZ_CP017844.1	Escherichia coli	Escherichia	4718719	0.0059269863224705	0.005745065909104	0.0051805488988245	chromosome	typical chromosome	0.5073696907995581	circular
GCF_001888075.1-NZ_CP017848.1	Escherichia coli	Escherichia	137665	0.7125291642852605	0.7219478710458146	0.7331148932933566	plasmid	typical plasmid	0.4826353829949515	linear
GCF_001888075.1-NZ_CP017845.1	Escherichia coli	Escherichia	5538	0.9963185664214884	0.9969873337577148	0.9986331613080792	plasmid	typical plasmid	0.4900686168291802	circular
GCF_001888075.1-NZ_CP017846.1	Escherichia coli	Escherichia	47563	0.8046489057026606	0.8092822530248005	0.8105582708309648	plasmid	typical plasmid	0.461493177469882	linear
GCF_001888075.1-NZ_CP017847.1	Escherichia coli	Escherichia	113343	0.912501466793304	0.9254050604963856	0.9526667620763876	plasmid	typical plasmid	0.4600813460028409	circular
GCF_001890205.1-NZ_CP018237.1	Escherichia coli	Escherichia	5513008	0.0048079573812528	0.0042454192581495	0.0038948101816215	chromosome	typical chromosome	0.5054739626715579	circular
GCF_001890205.1-NZ_CP018238.1	Escherichia coli	Escherichia	91420	0.8924710057203676	0.9282895696762664	0.9432452137462488	plasmid	typical plasmid	0.4773134981404506	circular
GCF_001890225.1-NZ_CP018239.1	Escherichia coli	Escherichia	5474193	0.0046267326802289	0.0041636520708276	0.0037708979661711	chromosome	typical chromosome	0.5048714943006211	circular
GCF_001890225.1-NZ_CP018240.1	Escherichia coli	Escherichia	94170	0.8723766403865033	0.9071119017453247	0.9221286896878969	plasmid	typical plasmid	0.4790166719762132	circular
GCF_001890245.1-NZ_CP018245.1	Escherichia coli	Escherichia	5513531	0.004677837922518	0.0042134742754959	0.0038909150478701	chromosome	typical chromosome	0.5049987022835276	circular
GCF_001890245.1-NZ_CP018246.1	Escherichia coli	Escherichia	95341	0.8631869995329381	0.8974921392094969	0.912201206449798	plasmid	typical plasmid	0.479919447037476	circular
GCF_001890265.1-NZ_CP018243.1	Escherichia coli	Escherichia	5411823	0.0047064876006169	0.0042960084307769	0.0039126358191762	chromosome	typical chromosome	0.5053757301375156	circular
GCF_001890265.1-NZ_CP018244.1	Escherichia coli	Escherichia	92522	0.8825977497277385	0.9179753657073112	0.9322866697295784	plasmid	typical plasmid	0.4782322042325068	circular
GCF_001890285.2-NZ_CP018252.2	Escherichia coli	Escherichia	5516496	0.0049453132402635	0.0044672788193001	0.0041221837534265	chromosome	typical chromosome	0.5053176871695366	circular
GCF_001890285.2-NZ_CP018253.1	Escherichia coli	Escherichia	95229	0.864409949264559	0.8980514311217161	0.9120959415536602	plasmid	typical plasmid	0.4805468922282078	circular
GCF_001890305.1-NZ_CP018247.1	Escherichia coli	Escherichia	5370710	0.0042945727357858	0.003894810179906	0.0035387565033711	chromosome	typical chromosome	0.5051244621288433	circular
GCF_001890305.1-NZ_CP018248.1	Escherichia coli	Escherichia	91353	0.890753369024233	0.9273329679925788	0.9427448401236658	plasmid	typical plasmid	0.4767331122130636	circular
GCF_001890325.1-NZ_CP018241.1	Escherichia coli	Escherichia	5474890	0.0078769341385741	0.0073930603673307	0.0070463255993423	chromosome	typical chromosome	0.5053993778870443	circular
GCF_001890325.1-NZ_CP018242.1	Escherichia coli	Escherichia	92495	0.8825661595817512	0.917953704852002	0.9322893691912724	plasmid	typical plasmid	0.4782420671387642	circular
GCF_001890345.1-NZ_CP018250.1	Escherichia coli	Escherichia	5428751	0.0043404786936031	0.0039494190213673	0.0035755209286909	chromosome	typical chromosome	0.5052952327340119	circular
GCF_001890345.1-NZ_CP018251.1	Escherichia coli	Escherichia	91789	0.8805303670327372	0.9161752776623848	0.9317586092442076	plasmid	typical plasmid	0.4791423808953142	circular
GCF_001890365.1-NZ_CP018206.1	Escherichia coli	Escherichia	5041399	0.0033117716906055	0.0029997783886019	0.0028389017541846	chromosome	typical chromosome	0.5059147272413868	circular
GCF_001890365.1-NZ_CP018207.1	Escherichia coli	Escherichia	113140	0.7659470611590163	0.7687716902887207	0.7712470230227281	plasmid	typical plasmid	0.5214247834541277	circular
GCF_001890365.1-NZ_CP018208.1	Escherichia coli	Escherichia	4074	0.9962958294104494	0.9955755440584536	0.996475558920687	plasmid	typical plasmid	0.498772704958272	circular
GCF_001900295.1-NZ_CP010116.1	Escherichia coli	Escherichia	4843023	0.0044522915427699	0.0042228484602392	0.0039911350760223	chromosome	typical chromosome	0.5054429846812621	circular
GCF_001900315.1-NZ_CP010121.1	Escherichia coli	Escherichia	4990476	0.0021879197830491	0.0020638007314382	0.0018501260804052	chromosome	typical chromosome	0.5055882444881009	circular
GCF_001900335.1-NZ_CP010132.1	Escherichia coli	Escherichia	5021692	0.006221889022394	0.0057946200008728	0.0050967122233765	chromosome	typical chromosome	0.5080516686407689	circular
GCF_001900355.1-NZ_CP010133.1	Escherichia coli	Escherichia	5414571	0.006081941946062	0.0057354392076611	0.0051205166593499	chromosome	typical chromosome	0.5083327931243307	circular
GCF_001900375.1-NZ_CP010150.1	Escherichia coli	Escherichia	4827779	0.0058136978395339	0.0056612196324617	0.0055773335662971	chromosome	typical chromosome	0.509349330199249	circular
GCF_001900395.1-NZ_CP010151.1	Escherichia coli	Escherichia	5130646	0.0089443735939418	0.0063821841863873	0.005307532034408	chromosome	typical chromosome	0.5039460917786961	circular
GCF_001900415.1-NZ_CP010169.1	Escherichia coli	Escherichia	4833228	0.0070306638370467	0.0075198177166882	0.0074336019071565	chromosome	typical chromosome	0.5074978875401699	circular
GCF_001900435.1-NZ_CP010170.1	Escherichia coli	Escherichia	4832567	0.0070314478268681	0.0075207725435297	0.0074339605136491	chromosome	typical chromosome	0.5074783236321401	circular
GCF_001900455.1-NZ_CP010171.1	Escherichia coli	Escherichia	4807161	0.0043858990567848	0.003931458567506	0.0037466001872636	chromosome	typical chromosome	0.5077487523301175	circular
