plasmid_id	size	source_type	ecosystem	host_taxonomy	genus	putatively_complete	topology	plasmidness-original	plasmidness-pident_90	plasmidness-pident_95	category-pident_90	predicted_mobility	AMR_type
IMGPR_plasmid_3300028985_000001	20672	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.988103361533985	0.9901983373261168	0.990831933986506	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300023710_000002	26878	Metagenome	Host-associated;Mammals;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.986722310276502	0.9861507828693508	0.987075946599788	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300023711_000002	27539	Metagenome	Host-associated;Mammals;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9867782278740272	0.9862208945907838	0.9871297150618598	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300028920_000001	26853	Metagenome	Environmental;Aquatic;Marine;Wetlands;Sediment	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.985341000577231	0.98415971624735	0.9810206052568088	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300029721_000002	20466	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9880819349400214	0.989001709260838	0.9888554762098536	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300029656_000001	18538	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9939603939561288	0.9938997755442872	0.9939629489943757	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300028999_000001	29292	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9876914555628102	0.9873264324390136	0.9851344076347568	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300012082_000002	13698	Metagenome	Host-associated;Fungi;Mycelium	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9870753952755958	0.9868051144576132	0.9860260979003732	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300028958_000001	47382	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9880126038369704	0.9876529026926408	0.9861475893898228	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300015185_000001	31652	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.971928549149873	0.9728356767414288	0.9712433079751368	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300029675_000001	38533	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.977209184719036	0.9811460289438236	0.9840133809037934	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300039372_000001	29609	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9893708304925416	0.991350093338054	0.9919291061003368	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300029033_000001	52226	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.969895171760524	0.9697020405219452	0.9656376768989444	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300029315_000001	18489	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.971732507938858	0.9711782568013086	0.9717050763872636	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300029669_000001	18491	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9717355653713452	0.9711813741820018	0.9717081367867676	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300039366_000002	18582	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9871825507999736	0.9870313116414228	0.986333966538676	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300039335_000001	6037	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9879098303638018	0.9877993420577396	0.9892763360497056	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300023047_000001	6435	Metagenome	Host-associated;Mammals;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.9872097553428286	0.9862524330225192	0.9863035046926196	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300029733_000001	5079	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.995351764297658	0.9953323728717466	0.9953896977747464	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300029721_000003	4386	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia ruysiae	Escherichia	No	Linear	0.9488701303383248	0.9468348151454696	0.93681988447277	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300018477_000001	6220	Metagenome	Host-associated;Mammals;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	Yes	Direct terminal repeat	0.999714409164431	0.9997971647291972	0.9995844073632228	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300029078_000001	6171	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	Yes	Direct terminal repeat	0.9998019673253944	0.9997725470019404	0.9998107300479008	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300053491_000881	6073	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	Yes	Direct terminal repeat	0.999824125119603	0.9998108149463826	0.9997607996223352	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300014529_000001	4028	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.9884137351021612	0.9884898187802328	0.9891143384458396	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300029511_000001	4823	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.9884255793658928	0.9884511073220033	0.988734556897916	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300053491_001403	5285	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	Yes	Direct terminal repeat	0.9997953196801708	0.999774056680541	1.0	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300020073_000002	31915	Metagenome	Host-associated;Mammals;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.986861555985941	0.9862956277736008	0.9855489310541368	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300023712_000002	33600	Metagenome	Host-associated;Mammals;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9869797998697148	0.9864653501332356	0.9846751321524712	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300029476_000002	19961	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9865040520206598	0.9861405368944988	0.984938523721659	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300029012_000001	28674	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.9297908950171242	0.9286097319798492	0.920051405095087	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300029417_000001	30392	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.9879320242131188	0.9891484548141276	0.9899366449348888	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300010259_000001	25912	Metagenome	Host-associated;Mammals;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.987070957694854	0.986449956437114	0.9871249247104324	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300029253_000002	13636	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.987815553869006	0.9881883921969168	0.9867017924621596	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300009612_000001	35392	Metagenome	Environmental;Aquatic;Marine;Oceanic	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.9828372724546032	0.9819446807836624	0.9791143304639388	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300031370_000003	34245	Metagenome	Host-associated;Plants;Phyllosphere;Phylloplane/Leaf	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.9872579434128804	0.987092980280232	0.9845642801659727	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300015186_000001	19305	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9616529681882348	0.9598562909463346	0.9602967427231288	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300015187_000002	41031	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9879005128013448	0.9876254481909696	0.988513945099851	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300029851_000001	27615	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9884434398928778	0.9885501796758264	0.989364358499064	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300001919_000001	40848	Metagenome	Host-associated;Mammals;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9868772392984646	0.9863465547142368	0.9833931817134194	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300010275_000001	54009	Metagenome	Host-associated;Mammals;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9871571261598158	0.9869154811425476	0.9836487467589768	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300014614_000001	46779	Metagenome	Host-associated;Mammals: Human;Digestive system;Biliary tract;Bile ducts: Bile	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9872722608820051	0.9869566434794202	0.9854571076930048	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300029828_000001	49998	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.931900065989276	0.9129455697644392	0.9813326789860518	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300014731_000001	47600	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9389671463374164	0.9494742273564428	0.9549128629251892	typical plasmid	conjugative	non-AMR
IMGPR_plasmid_3300008491_000002	8640	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.9866889382518814	0.9863982970665868	0.9859732451826538	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300029315_000002	9618	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.9744024868253984	0.9736418896896232	0.9735964871984548	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300028952_000001	8475	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.9876180841027334	0.9867237529015708	0.9894572203047368	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300000283_000003	9184	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.9900747912391504	0.9901549551189276	0.990467469862064	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300028481_000002	8705	Metagenome	Host-associated;Mammals;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.9896578059435802	0.9894389681380216	0.9927352256335265	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300029307_000002	7193	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.9877102627443818	0.987640346214986	0.9868572315405376	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300029851_000002	5599	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.987953695341056	0.9878190409738474	0.9879799046501712	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300029512_000001	12053	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.929341980246092	0.9292523908117096	0.9272121890870728	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300029025_000002	6346	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	Escherichia	No	Linear	0.987880838147841	0.9878092226169533	0.9872445629705812	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300003122_000001	11606	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Escherichia	No	Linear	0.9887468335904284	0.9906578002805144	0.9933755587284784	typical plasmid	conjugative	non-AMR
